InvoiceDate,Qnty
2018-04-24,10.0
2018-04-26,612.0
2018-04-28,240.0
2018-04-29,32.0
2018-04-30,60.0
2018-05-01,120.0
2018-05-02,20.0
2018-05-03,200.0
2018-05-05,39.0
2018-05-06,40.0
2018-05-07,52.0
2018-05-10,18.0
2018-05-12,312.0
2018-05-13,38.0
2018-05-15,13.0
2018-05-16,24.0
2018-05-19,195.0
2018-05-20,55.0
2018-05-25,6.0
2018-05-28,6.0
2018-05-29,250.0
2018-05-30,10.0
2018-05-31,10.0
2018-06-04,3.0
2019-01-13,122.0
2019-01-14,310.0
2019-01-15,1488.0
2019-01-16,353.0
2019-01-17,114.0
2019-01-19,1378.0
2019-01-20,1912.0
2019-01-21,2612.0
2019-01-22,1102.0
2019-01-23,3400.0
2019-01-24,555.0
2019-01-26,831.0
2019-01-27,200.0
2019-01-28,252.0
2019-01-29,24.0
2019-01-31,454.0
2019-02-02,50.0
2019-02-03,184.0
2019-02-04,190.0
2019-02-06,483.0
2019-02-07,40.0
2019-02-09,57.0
2019-02-10,374.0
2019-02-11,334.0
2019-02-12,290.0
2019-02-13,610.0
2019-02-14,250.0
2019-02-16,281.0
2019-02-17,91.0
2019-02-18,332.0
2019-02-19,203.0
2019-02-20,60.0
2019-02-21,23.0
2019-02-23,70.0
2019-02-24,2.0
2019-02-25,16.0
2019-02-26,285.0
2019-02-27,338.0
2019-02-28,20.0
2019-03-03,50.0
2019-03-04,80.0
2019-03-05,160.0
2019-03-06,250.0
2019-03-07,65.0
2019-03-09,46.0
2019-03-10,74.0
2019-03-12,480.0
2019-03-13,50.0
2019-03-14,150.0
2019-03-16,350.0
2019-03-18,80.0
2019-03-20,215.0
2019-03-21,80.0
2019-03-23,140.0
2019-03-24,2.0
2019-03-25,5.0
2019-03-26,150.0
2019-03-27,8.0
2019-03-28,245.0
2019-03-30,290.0
2019-03-31,266.0
2019-04-01,50.0
2019-04-02,262.0
2019-04-04,108.0
2019-04-06,25.0
2019-04-07,150.0
2019-04-09,70.0
2019-04-11,160.0
2019-04-14,190.0
2019-04-15,69.0
2019-04-16,156.0
2019-04-17,90.0
2019-04-18,24.0
2019-04-20,20.0
2019-04-21,160.0
2019-04-22,52.0
2019-04-24,140.0
2019-04-25,40.0
2019-04-27,125.0
2019-04-28,85.0
2019-04-29,65.0
2019-04-30,175.0
2019-05-01,40.0
2019-05-02,2.0
2019-05-04,124.0
2019-05-05,35.0
2019-05-07,100.0
2019-05-08,36.0
2019-05-09,19.0
2019-05-11,20.0
2019-05-12,250.0
2019-05-14,6.0
2019-05-15,10.0
2019-05-16,123.0
2019-05-18,20.0
2019-05-19,50.0
2019-05-20,110.0
2019-05-21,30.0
2019-05-22,30.0
2019-05-23,30.0
2019-05-25,30.0
2019-05-27,88.0
2019-05-28,47.0
2019-05-29,170.0
2019-05-30,6.0
